activity_id,lead_id,campaign_id,activity_type,activity_date,utm_source
510,6124,185,Form Fill,2021-08-27T07:28:00,facebook
511,6772,73,Email Click,2020-06-10T04:03:00,
512,380,21,Email Click,2024-09-13T00:49:00,
513,919,130,Content Download,2022-09-08T20:01:00,
514,3628,144,Email Bounce,2022-03-20T15:41:00,
515,7584,83,Ad Click,2023-04-09T07:37:00,direct
516,1181,90,Content Download,2024-04-01T07:34:00,
517,3778,4,Email Click,2024-08-23T04:09:00,
518,6359,11,Content Download,2023-06-11T23:57:00,
519,6416,9,Email Open,2022-10-01T08:17:00,
520,6427,40,Email Bounce,2022-04-12T23:58:00,
521,3237,64,Form Fill,2022-02-16T11:37:00,referral
522,5144,25,Form Fill,2022-07-25T01:45:00,referral
523,7549,128,Ad Click,2024-05-21T22:07:00,google
524,7538,31,Content Download,2022-09-26T21:41:00,
525,5736,62,Email Click,2020-05-21T02:42:00,
526,6394,13,Ad Click,2024-05-14T21:47:00,linkedin
527,332,142,Webinar Registration,2024-02-20T05:19:00,
528,3878,26,Form Fill,2020-07-11T18:17:00,linkedin
529,5551,98,Form Fill,2020-11-27T06:59:00,
530,536,75,Content Download,2023-09-01T05:23:00,
531,4253,102,Ad Click,2024-04-29T04:46:00,twitter
532,946,133,Email Bounce,2020-02-20T17:08:00,
533,6472,39,Ad Click,2022-11-07T03:04:00,twitter
534,594,,Email Bounce,2022-03-08T19:35:00,
535,6746,139,Email Click,2022-07-31T03:23:00,
536,3217,73,Ad Click,2020-06-26T21:07:00,linkedin
537,4104,198,Form Fill,2024-10-04T08:02:00,direct
538,4663,127,Form Fill,2022-08-07T08:45:00,google
539,6801,128,Email Click,2024-08-14T17:01:00,
540,6528,95,Ad Click,2021-05-08T13:44:00,facebook
541,154,155,Email Click,2024-10-05T17:50:00,
542,6879,43,Ad Click,2024-03-27T16:30:00,google
543,5767,22,Form Fill,2023-10-13T09:13:00,direct
544,209,80,Email Open,2021-05-02T10:32:00,
545,4842,14,Page Visit,2024-09-14T13:17:00,facebook
546,4165,29,Form Fill,2022-06-12T23:24:00,direct
547,5857,54,Email Click,2022-12-26T07:12:00,
548,7862,92,Ad Click,2024-05-13T06:54:00,referral
549,394,155,Content Download,2024-10-06T00:09:00,
550,2169,85,Form Fill,2023-07-01T08:31:00,direct
551,175,62,Content Download,2020-05-07T03:45:00,
552,6261,24,Page Visit,2024-12-26T09:43:00,google
553,1028,13,Email Click,2024-05-31T14:26:00,
554,7811,57,Email Bounce,2024-11-30T13:35:00,
555,4005,20,Page Visit,2023-12-02T15:54:00,twitter
556,3132,180,Email Open,2021-01-27T02:22:00,
557,7399,2,Webinar Attended,2022-01-03T05:54:00,
558,5058,,Form Fill,2023-12-02T20:42:00,referral
559,7498,123,Form Fill,2022-11-05T08:09:00,direct
560,4577,69,Page Visit,2023-05-14T18:35:00,twitter
561,4895,79,Content Download,2022-02-15T06:21:00,
562,5891,157,Page Visit,2024-01-05T04:47:00,referral
563,6927,23,Webinar Registration,2021-05-31T01:09:00,
564,7836,52,Content Download,2023-12-14T05:40:00,
565,2417,184,Email Bounce,2021-08-02T04:32:00,
566,172,,Unsubscribe,2024-06-23T12:13:00,
567,3930,103,Email Open,2024-03-24T13:23:00,
568,55,41,Content Download,2021-03-24T10:34:00,
569,6666,191,Email Open,2024-06-25T19:21:00,
570,2655,11,Content Download,2023-06-08T18:03:00,
571,413,19,Page Visit,2024-02-08T02:27:00,facebook
572,7507,43,Email Open,2024-02-15T00:25:00,
573,5688,178,Webinar Registration,2023-09-18T02:10:00,
574,2454,150,Page Visit,2023-06-23T17:23:00,
575,2783,182,Page Visit,2024-04-20T05:17:00,twitter
576,1879,17,Email Bounce,2021-01-04T20:25:00,
577,1504,146,Content Download,2022-08-06T14:32:00,
578,3475,181,Email Open,2021-03-21T14:38:00,
579,1197,123,Webinar Registration,2022-09-14T10:37:00,
580,6852,31,,2022-09-12T23:44:00,
581,5135,97,Webinar Registration,2020-01-08T05:33:00,
582,5163,18,Email Open,2024-07-04T09:47:00,
583,6449,49,Email Open,2022-08-07T20:30:00,
584,2721,35,Form Fill,2024-06-30T19:12:00,google
585,6304,67,Email Open,2024-04-16T17:14:00,
586,3311,12,Page Visit,2021-08-15T23:23:00,twitter
587,5932,140,Webinar Registration,2021-09-13T08:22:00,
588,3217,97,Form Fill,2020-01-27T20:25:00,
589,6725,137,Email Bounce,2023-07-18T14:07:00,
590,6002,148,Email Open,2022-01-15T19:38:00,
591,745,56,Email Open,2023-08-20T14:12:00,
592,1911,,Email Open,2023-08-24T17:00:00,
593,986,2,Webinar Registration,2022-01-16T11:39:00,
594,5256,13,Form Fill,2024-07-20T16:10:00,referral
595,1114,189,Content Download,2024-01-19T06:46:00,
596,5484,152,Page Visit,2023-02-05T20:42:00,facebook
597,4375,53,Email Click,2021-04-26T17:57:00,
598,6398,20,Email Click,2023-12-02T10:13:00,
599,8000,137,Ad Click,2023-07-16T01:54:00,facebook
600,4647,44,Form Fill,2023-01-05T14:18:00,google
601,4938,81,Email Click,2024-06-13T08:36:00,
602,6492,151,Ad Click,2021-07-30T04:27:00,twitter
603,4715,140,Content Download,2021-09-14T16:05:00,
604,5319,192,Page Visit,2020-12-21T12:36:00,google
605,3308,185,Content Download,2021-08-29T17:36:00,
606,5419,180,Email Click,2020-12-31T19:18:00,
607,326,183,Form Fill,2024-05-20T02:29:00,referral
608,6512,181,Email Bounce,2021-04-05T03:17:00,
609,1016,139,Content Download,2022-07-03T16:51:00,
610,2369,132,Ad Click,2023-08-14T01:35:00,referral
611,3264,90,Email Open,2024-04-22T02:37:00,
612,5749,122,Email Open,2021-10-08T01:09:00,
613,4252,125,Email Open,2024-06-28T13:06:00,
614,4587,40,Ad Click,2022-04-08T23:12:00,facebook
615,1964,151,Webinar Registration,2021-08-19T20:13:00,
616,2180,196,Email Open,2021-08-28T11:27:00,
617,240,170,Webinar Registration,2020-05-29T08:02:00,
618,6405,124,Webinar Attended,2024-11-28T01:00:00,
619,7143,184,Form Fill,2021-08-03T06:31:00,twitter
620,6889,138,Email Click,2021-08-26T09:33:00,
621,3292,37,Email Click,2024-12-13T14:15:00,
622,7066,25,Email Open,2022-07-26T18:34:00,
623,6939,61,Content Download,2024-07-11T18:15:00,
624,4534,44,Email Open,2030-03-15T14:30:00,
625,2437,31,Email Bounce,2030-03-15T14:30:00,
626,2232,7,Page Visit,2021-03-14T11:00:00,referral
627,7312,163,Webinar Registration,2022-02-04T05:57:00,
628,6185,98,Email Click,2020-10-04T12:25:00,
629,5864,184,Email Open,2021-07-26T09:16:00,
630,4701,157,Content Download,2023-11-03T11:02:00,
631,7783,111,Form Fill,2022-11-13T05:53:00,twitter
632,340,74,Form Fill,2021-07-12T21:24:00,
633,5321,,Webinar Registration,2020-05-22T07:00:00,
634,7946,179,Page Visit,2020-06-06T08:12:00,direct
635,6708,49,Email Open,2022-08-06T13:08:00,
636,4351,157,Email Bounce,2023-11-23T14:38:00,
637,4485,47,Ad Click,2022-05-22T02:38:00,referral
638,2125,30,Webinar Attended,2023-10-29T19:25:00,
639,4097,178,Form Fill,2023-07-26T19:06:00,google
640,1484,61,Email Open,2024-06-23T16:38:00,
641,2205,39,Email Open,2022-11-12T10:17:00,
642,3230,180,Email Open,2021-01-03T13:51:00,
643,90,35,Email Bounce,2024-06-26T11:16:00,
644,5352,72,Webinar Registration,2022-01-26T12:17:00,
645,4516,100,Webinar Registration,2024-11-10T04:45:00,
646,2813,119,Email Open,2020-04-25T12:11:00,
647,7391,128,Email Open,2024-08-11T06:36:00,
648,1882,18,Webinar Registration,2024-07-02T12:00:00,
649,4823,166,Email Open,2024-12-17T03:55:00,
650,941,158,Email Click,2024-07-04T12:00:00,
651,4773,17,Page Visit,2020-12-26T03:08:00,direct
652,2189,4,Form Fill,2024-07-20T18:45:00,twitter
653,2453,169,Content Download,2024-02-10T20:09:00,
654,4988,167,Form Fill,2020-12-01T18:29:00,referral
655,1566,60,Email Open,2022-04-06T10:19:00,
656,6623,77,,2020-04-05T16:33:00,
657,7895,106,,2024-11-04T01:04:00,
658,6905,154,Email Open,2023-12-01T09:59:00,
659,6301,140,Form Fill,2021-09-11T09:45:00,twitter
660,6839,47,Webinar Attended,2022-04-14T21:08:00,
661,4517,194,Webinar Registration,2020-06-10T22:32:00,
662,5759,53,Webinar Attended,2021-05-29T02:40:00,
663,7610,167,Email Click,2020-12-02T01:53:00,
664,6791,108,Webinar Registration,2023-03-16T17:05:00,
665,1787,116,Unsubscribe,2021-07-12T01:43:00,
666,2688,55,Form Fill,2020-05-23T02:06:00,direct
667,7339,184,Content Download,2021-08-30T06:54:00,
668,5132,169,Content Download,2024-01-20T23:21:00,
669,6059,29,Email Click,2022-04-18T00:54:00,
670,2814,196,Content Download,2021-09-14T05:26:00,
671,2074,38,Email Open,2030-03-15T14:30:00,
672,7808,144,Content Download,2022-03-13T05:04:00,
673,1660,125,Page Visit,2030-03-15T14:30:00,referral
674,3550,126,Webinar Attended,2021-12-06T18:39:00,
675,3129,62,,2020-04-26T21:31:00,
676,198,89,Email Open,2020-04-12T16:42:00,
677,3786,,Email Open,2024-07-20T04:33:00,
678,387,24,Email Open,2024-12-20T00:00:00,
679,1702,,Content Download,2021-11-19T08:16:00,
680,2903,169,Email Open,2024-02-14T17:14:00,
681,7151,175,Email Click,2021-11-29T17:39:00,
682,5507,172,Form Fill,2021-12-14T21:38:00,facebook
683,837,88,Form Fill,2021-08-04T09:18:00,
684,7610,178,Page Visit,2023-09-11T20:15:00,direct
685,1672,147,Ad Click,2022-01-08T21:35:00,referral
686,6761,135,Ad Click,2023-11-25T19:20:00,google
687,5437,200,Form Fill,2022-10-06T16:48:00,direct
688,4664,155,Email Open,2024-10-08T15:53:00,
689,4244,100,Form Fill,2024-10-26T20:59:00,referral
690,4654,161,Email Open,2020-06-05T13:55:00,
691,6543,96,Email Open,2024-08-31T15:48:00,
692,7061,192,Content Download,2021-01-31T13:35:00,
693,131,59,Email Open,2020-03-30T03:31:00,
694,4582,177,Email Click,2023-12-03T07:23:00,
695,6364,25,Page Visit,2030-03-15T14:30:00,referral
696,844,88,Ad Click,2021-07-31T16:29:00,referral
697,1165,177,Email Open,2023-12-04T14:14:00,
698,4889,172,Form Fill,2021-12-31T04:12:00,referral
699,2253,3,Unsubscribe,2024-07-02T10:52:00,
700,1105,13,Form Fill,2024-07-25T14:19:00,referral
701,240,5,Webinar Registration,2023-05-30T22:33:00,
702,2774,98,Webinar Registration,2020-12-15T03:11:00,
703,133,198,Webinar Attended,2024-09-11T18:48:00,
704,3716,137,Email Open,2023-07-17T15:23:00,
705,2288,79,Email Open,2022-02-16T17:40:00,
706,4543,100,Form Fill,2024-10-30T18:22:00,google
707,1323,10,Content Download,2021-01-22T03:44:00,
708,7945,23,Webinar Registration,2021-07-06T09:17:00,
709,4578,94,Ad Click,2022-02-08T23:44:00,direct
710,825,135,Email Open,2023-10-28T04:40:00,
711,2816,153,Email Open,2023-06-26T10:57:00,
712,7650,34,Email Open,2021-11-11T07:11:00,
713,2829,88,Form Fill,2021-07-24T19:33:00,twitter
714,6004,14,Page Visit,2024-10-06T04:49:00,google
715,6145,99,Email Open,2020-04-27T07:09:00,
716,5898,52,Webinar Attended,2024-02-17T05:15:00,
717,5670,78,Email Open,2023-04-13T09:32:00,
718,7776,87,Ad Click,2024-06-27T18:22:00,linkedin
719,6803,196,Email Open,2021-10-04T22:26:00,
720,882,49,Email Click,2022-08-08T13:47:00,
721,3950,31,Page Visit,2022-10-07T14:26:00,
722,7700,173,Ad Click,2024-11-04T19:27:00,google
723,6001,160,Page Visit,2030-03-15T14:30:00,google
724,1455,120,Form Fill,2023-02-10T04:22:00,facebook
725,5842,102,Form Fill,2024-05-23T19:18:00,facebook
726,2143,52,Email Click,2024-02-05T05:20:00,
727,5709,118,Email Open,2024-12-01T00:00:00,
728,7327,175,Form Fill,2021-09-24T03:55:00,linkedin
729,3876,112,Webinar Registration,2024-02-11T18:21:00,
730,5690,107,Form Fill,2021-08-05T13:48:00,facebook
731,3811,13,Email Open,2024-05-23T17:40:00,
732,1307,121,Form Fill,2021-07-11T04:44:00,
733,7270,172,Webinar Registration,2022-01-07T07:06:00,
734,3125,85,Content Download,2023-07-24T17:09:00,
735,4491,124,Email Click,2024-11-06T12:09:00,
736,5165,27,Form Fill,2021-01-12T19:22:00,google
737,7157,47,Email Click,2022-05-28T16:42:00,
738,5169,61,,2024-06-23T22:02:00,
739,7809,,Email Open,2020-02-29T09:33:00,
740,654,81,Email Bounce,2024-06-24T06:00:00,
741,2406,153,Webinar Attended,2023-06-21T08:52:00,
742,1997,162,Webinar Registration,2020-10-08T14:00:00,
743,4017,107,Page Visit,2021-08-21T03:55:00,
744,1881,87,Ad Click,2024-06-28T10:12:00,direct
745,6420,164,Page Visit,2022-09-05T03:39:00,twitter
746,314,9,Webinar Registration,2022-10-02T04:20:00,
747,1082,81,Email Open,2024-07-19T16:46:00,
748,7578,152,Page Visit,2023-02-10T17:58:00,
749,877,159,Email Open,2020-09-21T19:15:00,
750,4096,181,Page Visit,2021-05-01T18:57:00,twitter
751,3773,137,Content Download,2023-07-18T09:27:00,
752,681,20,Ad Click,2023-11-20T18:34:00,linkedin
753,4322,184,Email Open,2021-08-14T00:58:00,
754,6011,72,Form Fill,2022-02-03T11:02:00,
755,3848,132,Form Fill,2023-08-09T18:06:00,facebook
756,2518,47,Email Open,2022-05-12T23:51:00,
757,2223,72,Webinar Registration,2022-01-26T10:54:00,
758,3245,25,Email Open,2022-07-22T22:57:00,
759,3041,86,Email Bounce,2023-09-22T00:07:00,
760,7821,131,Email Open,2020-11-23T19:24:00,
761,2902,89,Form Fill,2020-04-14T02:19:00,google
762,1634,153,Webinar Registration,2023-07-13T01:57:00,
763,3484,4,Email Open,2024-07-24T22:21:00,
764,184,146,Ad Click,2022-08-16T21:25:00,google
765,918,152,Ad Click,2023-02-06T13:14:00,facebook
766,1247,168,Webinar Attended,2022-06-15T14:06:00,
767,7549,64,Email Open,2022-01-20T22:32:00,
768,2386,81,Email Open,2024-06-18T10:43:00,
769,1961,8,Email Open,2020-08-14T18:06:00,
770,6055,199,Content Download,2024-09-22T23:31:00,
771,3772,141,Content Download,2022-10-25T06:23:00,
772,2008,36,Webinar Attended,2020-02-10T19:15:00,
773,5326,152,Ad Click,2023-01-25T08:33:00,
774,5176,128,Webinar Registration,2024-07-17T04:20:00,
775,7416,101,Page Visit,2023-07-21T07:34:00,google
776,3148,78,Webinar Registration,2023-04-14T09:55:00,
777,4053,80,Webinar Attended,2021-04-30T02:27:00,
778,5798,72,,2022-01-27T09:25:00,
779,4030,158,Page Visit,2024-05-27T13:07:00,twitter
780,6147,53,Page Visit,2021-05-13T10:49:00,
781,711,110,Webinar Registration,2022-03-06T10:16:00,
782,5187,153,Form Fill,2023-06-10T03:07:00,facebook
783,3538,13,,2024-06-14T06:36:00,
784,3225,63,,2021-03-15T09:36:00,
785,836,198,Webinar Attended,2024-09-06T14:38:00,
786,172,131,Webinar Registration,2021-01-05T11:54:00,
787,3008,72,Content Download,2022-02-04T21:58:00,
788,5584,86,Ad Click,2023-09-03T01:21:00,linkedin
789,3418,58,Form Fill,2023-06-07T19:48:00,google
790,7092,40,Page Visit,2022-04-20T12:57:00,facebook
791,4018,65,Form Fill,2024-11-23T14:43:00,referral
792,1581,144,Email Bounce,2022-03-17T00:01:00,
793,4355,48,Email Open,2024-05-08T22:06:00,
794,6692,75,Form Fill,2023-09-03T14:17:00,referral
795,4146,41,Page Visit,2021-03-29T09:09:00,facebook
796,6898,82,Webinar Attended,2020-08-11T16:13:00,
797,5753,79,Email Open,2022-03-02T13:39:00,
798,6995,104,Webinar Registration,2022-01-21T20:08:00,
799,582,17,Webinar Attended,2020-11-28T08:51:00,
800,3669,27,Form Fill,2030-03-15T14:30:00,facebook
801,7203,93,Email Bounce,2024-12-03T17:32:00,
802,6330,110,Email Open,2022-02-28T04:48:00,
803,4999,,Ad Click,2020-05-12T11:55:00,
804,2584,71,Page Visit,2024-03-05T07:53:00,direct
805,2758,165,Email Bounce,2022-06-14T18:42:00,
806,5646,95,Content Download,2021-04-13T22:32:00,
807,4412,145,Email Open,2023-07-20T06:51:00,
808,4196,47,Form Fill,2022-05-16T10:47:00,referral
809,2607,44,Form Fill,2023-01-18T23:26:00,
810,5232,16,Page Visit,2021-11-18T03:00:00,google
811,4365,138,Email Click,2021-08-27T15:36:00,
812,3332,124,Webinar Attended,2024-11-22T19:17:00,
813,1964,47,Form Fill,2022-04-23T14:39:00,google
814,4900,39,Page Visit,2022-11-19T09:19:00,direct
815,737,81,Email Open,2024-06-14T13:55:00,
816,5450,13,Email Open,2024-07-01T10:12:00,
817,5086,134,Page Visit,2022-07-16T02:08:00,
818,778,14,Email Open,2024-09-15T00:07:00,
819,6537,,Form Fill,2024-12-31T00:00:00,google
820,7426,140,Webinar Attended,2021-09-21T20:28:00,
821,2282,103,Email Open,2024-04-07T01:38:00,
822,3111,16,Email Bounce,2021-11-19T16:38:00,
823,1543,8,Ad Click,2020-07-17T20:29:00,
824,1593,176,Webinar Registration,2023-02-25T14:54:00,
825,7774,107,Email Bounce,2021-09-02T06:33:00,
826,5688,34,Content Download,2021-08-31T19:08:00,
827,3198,22,Email Open,2023-11-22T14:33:00,
828,4214,75,Ad Click,2023-08-29T10:06:00,twitter
829,1116,59,Email Open,2020-04-04T07:05:00,
830,6729,162,Form Fill,2020-10-18T11:07:00,facebook
831,6728,44,Email Open,2023-02-10T04:25:00,
832,2049,169,Email Open,2024-02-05T12:40:00,
833,1363,114,Webinar Registration,2021-02-28T20:15:00,
834,2510,30,Page Visit,2023-11-20T06:36:00,google
835,4716,170,Form Fill,2020-04-29T17:33:00,linkedin
836,4819,35,Email Open,2024-06-25T09:10:00,
837,2893,87,Email Open,2024-06-25T14:09:00,
838,3588,196,Email Open,2021-09-20T00:47:00,
839,639,164,Email Open,2022-08-04T23:39:00,
840,3663,198,Ad Click,2024-10-06T00:20:00,google
841,848,185,Form Fill,2021-08-25T02:42:00,
842,3099,194,Form Fill,2020-06-05T17:11:00,twitter
843,5015,139,Webinar Attended,2022-06-23T00:08:00,
844,6532,178,Page Visit,2023-10-08T12:27:00,facebook
845,416,73,Page Visit,2020-06-01T20:38:00,google
846,3326,193,Form Fill,2022-09-08T01:00:00,linkedin
847,7955,59,Email Open,2020-04-04T20:31:00,
848,3437,86,Email Open,2023-08-07T20:01:00,
849,191,3,Webinar Attended,2024-05-03T19:52:00,
850,4564,152,Unsubscribe,2023-01-27T17:44:00,
851,6436,131,Content Download,2021-02-03T04:43:00,
852,4180,40,Ad Click,2022-04-13T21:19:00,direct
853,799,179,Content Download,2020-06-07T15:09:00,
854,1679,69,Webinar Registration,2023-04-02T10:42:00,
855,3011,189,Ad Click,2024-01-20T07:03:00,twitter
856,1167,200,Email Click,2022-10-17T02:14:00,
857,3568,126,Email Bounce,2021-12-09T16:26:00,
858,5752,94,Email Click,2022-01-31T15:34:00,
859,4432,151,Unsubscribe,2021-08-30T14:20:00,
860,5896,161,Content Download,2020-06-01T14:49:00,
861,4170,46,Email Bounce,2023-06-07T20:22:00,
862,4492,100,Webinar Attended,2024-11-06T23:45:00,
863,2946,64,Email Open,2022-02-19T13:32:00,
864,5625,146,Page Visit,2022-08-12T14:11:00,facebook
865,2569,21,,2024-09-13T08:52:00,
866,6674,161,Email Open,2020-06-07T04:09:00,
867,3020,117,Webinar Registration,2024-05-19T13:52:00,
868,2226,155,Page Visit,2024-09-30T16:11:00,linkedin
869,7077,198,Form Fill,2024-10-02T10:54:00,linkedin
870,6353,36,Email Open,2020-02-08T16:39:00,
871,166,81,Content Download,2024-06-08T18:48:00,
872,194,18,Form Fill,2024-07-11T15:18:00,referral
873,3461,115,Content Download,2023-07-18T06:28:00,
874,4984,80,Email Open,2021-05-10T20:11:00,
875,6289,127,Email Click,2022-07-29T01:13:00,
876,4669,158,Email Bounce,2024-07-22T11:48:00,
877,5457,11,Email Click,2023-06-04T21:14:00,
878,261,175,Unsubscribe,2021-12-15T03:34:00,
879,566,71,Ad Click,2024-02-27T05:41:00,referral
880,2759,63,Form Fill,2021-03-16T17:28:00,twitter
881,5891,154,Unsubscribe,2023-11-18T15:19:00,
882,398,65,Email Click,2024-12-27T20:10:00,
883,4816,178,Unsubscribe,2023-08-16T08:04:00,
884,7178,77,Webinar Registration,2020-03-26T11:23:00,
885,983,107,Ad Click,2021-08-09T17:38:00,facebook
886,2479,68,Email Open,2024-09-19T17:35:00,
887,2592,191,Email Open,2024-09-18T20:10:00,
888,2640,169,Ad Click,2024-01-29T03:40:00,google
889,3846,93,Email Click,2024-11-05T01:26:00,
890,1968,200,Email Click,2022-10-27T01:13:00,
891,1959,63,Email Click,2021-04-07T14:48:00,
892,2660,64,Ad Click,2022-01-22T23:31:00,facebook
893,4784,39,Email Click,2022-11-11T15:44:00,
894,2021,175,Email Open,2021-09-16T07:00:00,
895,5422,63,Email Click,2021-03-27T19:59:00,
896,2779,124,Content Download,2024-12-08T04:23:00,
897,7773,182,Form Fill,2024-06-03T06:49:00,linkedin
898,5907,174,Ad Click,2022-09-01T21:53:00,facebook
899,2571,,Email Open,2023-05-24T21:02:00,
900,7718,39,Webinar Attended,2022-11-18T01:55:00,
901,1974,,Email Click,2021-07-25T01:06:00,
902,7380,93,Form Fill,2024-12-08T22:10:00,facebook
903,3407,157,Page Visit,2030-03-15T14:30:00,direct
904,7174,13,Email Open,2024-05-18T00:57:00,
905,3415,167,Email Open,2020-11-30T19:25:00,
906,2743,21,Page Visit,2024-09-14T13:22:00,google
907,4345,138,Email Open,2021-08-31T13:20:00,
908,7159,56,Page Visit,2023-07-22T05:42:00,twitter
909,7584,102,Form Fill,2024-05-12T10:49:00,linkedin
910,1890,123,Webinar Registration,2022-09-14T07:57:00,
911,5496,83,Webinar Registration,2023-04-29T04:32:00,
912,3858,44,Email Click,2023-02-02T08:44:00,
913,6723,75,Email Click,2023-08-26T22:25:00,
914,556,66,Form Fill,2024-11-22T12:12:00,facebook
915,651,21,Page Visit,2024-09-14T11:57:00,google
916,836,17,Webinar Attended,2020-12-10T08:27:00,
917,3422,56,Page Visit,2023-07-04T11:07:00,twitter
918,7165,119,Content Download,2020-04-03T21:34:00,
919,5732,69,Content Download,2023-04-30T14:59:00,
920,5741,111,Unsubscribe,2022-11-08T07:29:00,
921,668,102,Email Open,2024-05-09T02:26:00,
922,241,194,Email Click,2020-06-11T03:55:00,
923,1695,137,Webinar Attended,2023-07-23T01:06:00,
924,5436,28,Page Visit,2024-12-12T00:00:00,twitter
925,2534,198,Ad Click,2024-10-04T00:01:00,
926,6110,55,Email Open,2020-05-20T02:31:00,
927,4432,8,Form Fill,2020-07-05T05:51:00,google
928,4096,200,,2022-10-05T16:43:00,
929,3166,145,Email Open,2023-09-17T15:04:00,
930,4254,131,Form Fill,2021-01-23T10:41:00,google
931,4473,100,Email Open,2024-11-08T18:00:00,
932,3068,179,Ad Click,2020-06-07T03:48:00,linkedin
933,314,11,Form Fill,2023-06-02T12:46:00,referral
934,5216,166,Email Click,2024-12-21T12:46:00,
935,7207,129,Email Open,2023-10-23T14:22:00,
936,3617,106,Webinar Registration,2024-10-21T01:20:00,
937,2298,16,Page Visit,2021-11-27T21:13:00,linkedin
938,3942,71,Email Open,2024-03-04T17:15:00,
939,212,95,Form Fill,2021-02-12T19:49:00,referral
940,4134,29,Email Open,2022-06-15T22:41:00,
941,4668,24,Email Open,2024-12-09T17:29:00,
942,5677,125,Webinar Attended,2024-04-27T19:44:00,
943,3236,34,Email Open,2021-11-06T15:11:00,
944,2312,97,Email Click,2020-01-11T08:00:00,
