lead_id,record_type,issue_type,field_name,severity,recommended_action,issue_detail
4864,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
4872,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
4899,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
4938,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
4953,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
4970,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
4973,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
4980,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
4993,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5002,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5011,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5014,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5109,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5124,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5138,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5155,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5157,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5181,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5223,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5234,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5269,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5275,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5277,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5310,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5342,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5349,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5368,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5404,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5410,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5437,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5443,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5451,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5453,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5455,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5480,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5500,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5503,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5532,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5543,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5549,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5558,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5562,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5568,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5605,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5624,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5645,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5662,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5701,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5702,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5711,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5725,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5730,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5733,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5734,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5753,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5784,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5789,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5793,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5810,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5818,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5862,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5903,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5909,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5957,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5963,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5965,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5969,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5983,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
5985,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6001,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6010,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6023,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6035,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6113,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6121,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6131,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6149,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6187,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6188,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6201,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6205,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6220,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6237,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6238,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6247,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6258,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6268,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6278,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6298,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6310,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6335,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6368,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6377,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6384,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6386,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6426,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6429,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6455,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6481,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6482,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6484,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6486,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6487,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6511,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6517,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6528,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6529,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6532,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6542,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6557,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6558,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6562,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6565,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6566,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6568,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6595,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6604,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6613,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6619,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6626,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6639,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6640,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6648,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
6660,lead,Email invalide ou manquant,email,Haute,Corriger l'email ou exclure le lead des campagnes email.,
